contract_id,contract_name,address,file_path,compiler_version,data_source,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,failure_reason,error_message,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs
1104,04_simple_but_vulnerable,0xbb04903561374d63b206d3d454bf5fb6,/tmp/tmpr_89wrpa/04_simple_but_vulnerable.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,1,0,0,0,2,1,0.0,0.0,3.0,4.05,False,simple,,,8,4,0,2,0.5,False,0,4,4,2,1,1,0.3333333333333333,False,4,0,0.5,5,1,1,True,1,1,1.0,1
1105,05_timestamp_manipulation,0x1dcdae954f1c4a23bfe98383c2631c03,/tmp/tmpt0sfxwd0/05_timestamp_manipulation.sol,,adversarial_test,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,1,0,0,1,3,2,0.0,0.0,3.0,3.7,False,moderate,,,7,5,0,4,0.7142857142857143,False,0,2,2,1,1,1,0.5,False,2,0,0.5,2,2,0,True,1,0,0.0,0
1106,06_unchecked_external_call,0x8dd9e4180d864065aff927976e041975,/tmp/tmpo2gaps61/06_unchecked_external_call.sol,,adversarial_test,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,6,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,3,0,1,0,4,2,0.0,0.0,11.0,16.775,False,moderate,,,6,4,0,3,0.6666666666666666,False,0,2,2,1,1,2,0.6666666666666666,False,2,0,0.5,2,0,2,False,2,2,1.0,2
1107,07_integer_overflow_old,0x3819ad099b9a4db987c5efb68d6b356b,/tmp/tmpvc9n58u1/07_integer_overflow_old.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,5,3,0,2,0.6,False,0,2,2,0,0,1,1.0,False,2,0,0.0,2,1,1,True,1,1,1.0,1
1108,08_safe_with_checks,0x8694707f24b44dcb8c4fa5d67f32151a,/tmp/tmpzn7rc2f2/08_safe_with_checks.sol,,adversarial_test,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,1,0,0,1,4,3,0.0,0.0,4.0,4.7,True,moderate,,,16,12,0,7,0.75,False,1,4,4,3,1,1,0.25,False,4,0,0.75,4,3,1,True,1,1,1.0,1
1109,09_delegatecall_danger,0xe65afe14c2b8401dba4f4df97f163153,/tmp/tmpew55urwa/09_delegatecall_danger.sol,,adversarial_test,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,3,0,1,1,5,3,0.0,0.0,15.0,18.299999999999997,True,moderate,,,6,4,0,3,0.6666666666666666,False,0,2,2,1,1,1,0.5,False,2,0,0.5,2,1,2,False,1,3,2.0,2
1110,10_tx_origin_auth,0xae699116931b42feabdfa47ebc19963b,/tmp/tmpxhujdj6q/10_tx_origin_auth.sol,,adversarial_test,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,2,0,2,1,4,3,0.0,0.0,17.0,18.7,True,moderate,,,6,3,0,2,0.5,False,0,3,3,2,1,1,0.3333333333333333,False,3,0,0.6666666666666666,4,1,0,True,1,0,0.0,0
1111,11_hidden_reentrancy,0xa5d4cdae420041b4bea141798e39660c,/tmp/tmppwsd68va/11_hidden_reentrancy.sol,,adversarial_test,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,1,0,0,0,2,2,0.0,0.0,3.0,4.05,False,moderate,,,7,5,0,4,0.7142857142857143,False,0,2,2,2,1,1,0.3333333333333333,False,2,0,1.0,3,1,1,True,1,1,1.0,1
1112,12_false_positive_trap,0x29a0fb93faf84739a7fbce6ae9871884,/tmp/tmp1zt2p4ss/12_false_positive_trap.sol,,adversarial_test,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,1,0,1,0,3,2,0.0,0.0,8.0,9.866666666666665,False,moderate,,,6,4,0,3,0.6666666666666666,False,0,2,2,1,1,1,0.5,False,2,0,0.5,2,1,1,True,1,1,1.0,1
1113,13_modern_defi_safe,0x8da3b2fe0be341cb9397880b60db3cc9,/tmp/tmpy965dmm9/13_modern_defi_safe.sol,,adversarial_test,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,0,0,0,0,2,2,0.0,0.0,3.0,4.5,False,moderate,,,16,14,0,8,0.875,False,1,8,4,3,1,1,0.25,False,3,1,0.75,6,2,1,True,1,2,1.0,2
1115,15_gas_griefing,0x5998d0524b2b4ce6baa80fd677758352,/tmp/tmp6zk0ihux/15_gas_griefing.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,1,0,0,1,3,1,0.0,0.0,3.0,3.7,False,simple,,,10,9,1,6,0.9,False,0,5,2,0,0,2,1.0,False,2,0,0.0,2,1,1,True,1,1,1.0,1
1116,16_front_running_vulnerable,0xff7d1646872d43de8846b1903c98d8a3,/tmp/tmpkx2ycg41/16_front_running_vulnerable.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,1,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,1,0,1,1,4,2,0.0,0.0,8.0,9.4,False,moderate,,,8,4,0,2,0.5,False,0,4,4,2,1,0,0.0,False,3,1,0.5,3,2,1,True,0,1,0.0,1
1117,17_logic_error,0x53929915f0b54a269f9a90030f607d53,/tmp/tmpgkndtghl/17_logic_error.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,0,0,1,0,3,2,0.0,0.0,12.0,15.999999999999998,False,moderate,,,9,6,0,3,0.6666666666666666,False,3,5,3,0,0,0,0.0,False,3,0,0.0,3,2,0,True,0,2,0.0,2
1118,18_oracle_manipulation,0xcf8072b6d87c4c18866135c0d1c1efe8,/tmp/tmpqe9reacx/18_oracle_manipulation.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,0,0,0,1,2,1,0.0,0.0,2.0,3.0,False,simple,,,10,7,0,5,0.7,False,0,3,3,1,1,2,0.6666666666666666,False,3,0,0.3333333333333333,3,3,2,True,1,2,2.0,2
1119,19_flash_loan_attack_vector,0xfcd6112812f2421d9fa7faea412e80f9,/tmp/tmp8y4ek6pa/19_flash_loan_attack_vector.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,13,10,0,4,0.7692307692307693,False,2,5,3,2,1,1,0.3333333333333333,False,3,0,0.6666666666666666,2,2,1,True,1,1,1.0,1
1120,20_upgradeable_safe,0x5bfbe18da185452ba58032f024de91d5,/tmp/tmp4ekpwhgo/20_upgradeable_safe.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,5,2,0,1,1,5,2,0.0,0.0,10.0,12.8,False,moderate,,,20,18,0,12,0.9,False,0,5,3,9,1,0,0.0,False,3,0,3.0,10,2,2,True,0,2,0.0,2
1122,22_empty_contract,0x32dce8eb402a44ea965f00a1941a1dce,/tmp/tmp6aw7w05q/22_empty_contract.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
1123,23_only_events,0x6f11c35de0814668b078b7c4b3abfb1e,/tmp/tmp8po989sw/23_only_events.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,4,2,0,1,0.5,False,0,2,2,0,0,0,0.0,False,2,0,0.0,2,0,0,False,0,2,0.0,2
1124,24_intentional_honeypot,0x1ad00cb8253d4d03b0b4a708cc5db5bc,/tmp/tmpkg_nbsi6/24_intentional_honeypot.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,10,6,0,3,0.6,False,0,4,4,3,1,1,0.25,False,4,0,0.75,4,1,0,True,1,0,0.0,0
1125,25_gas_optimization_extreme,0xe57fd07fdf744afea90013cfeb1fdbc6,/tmp/tmpcxe26iap/25_gas_optimization_extreme.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,6,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,8,0,0,0,0,4,2,0.0,0.0,6.0,12.0,False,moderate,,,14,12,0,7,0.8571428571428571,False,0,2,2,4,1,0,0.0,False,2,0,2.0,4,2,0,False,0,2,0.0,1
1126,01_super_simple_safe,0xa72cbc7c632040ecbd8ef500921b06d3,/tmp/tmph3jeavpg/01_super_simple_safe.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,2,0,1,0,1,0,16,1,1,1.0,0,6,0.375,0,0,0,0,3,0,0,0,0,2,1,0.0,0.0,3.0,4.5,False,simple,,,4,2,0,1,0.5,False,1,2,2,0,0,0,0.0,False,2,0,0.0,2,1,1,True,0,1,0.0,1
1127,02_obvious_reentrancy,0x2e2a2df40c544181a75a0dab70e7f772,/tmp/tmp75a08n66/02_obvious_reentrancy.sol,,adversarial_test,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,3,2,1,1,0,1,1,22,1,1,1.0,0,9,0.4090909090909091,1,0,0,0,3,1,0,1,0,3,3,0.0,0.0,13.0,16.03333333333333,True,moderate,,,8,6,0,5,0.75,False,0,2,2,1,1,1,0.5,False,2,0,0.5,2,1,0,True,1,0,0.0,0
1128,03_complex_but_safe,0x70fbf0e0bc4f463a927f872330e38cac,/tmp/tmpelxyapxj/03_complex_but_safe.sol,,adversarial_test,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,9,6,1,3,2,1,0,67,1,1,1.0,0,7,0.1044776119402985,0,0,0,0,8,1,0,0,0,3,2,0.0,0.0,9.0,26.1,False,moderate,,,21,15,0,4,0.7142857142857143,False,3,6,6,4,1,1,0.2,False,6,0,0.6666666666666666,6,3,2,True,1,6,2.0,4
1129,04_simple_but_vulnerable,0x96cbe35a8b3f47b189953c6d5df9e7b4,/tmp/tmpqjmsivyg/04_simple_but_vulnerable.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,4,1,1,0,1,0,23,1,1,1.0,0,8,0.34782608695652173,1,0,0,0,2,1,0,0,0,2,1,0.0,0.0,3.0,4.05,False,simple,,,8,4,0,2,0.5,False,0,4,4,2,1,1,0.3333333333333333,False,4,0,0.5,5,1,1,True,1,1,1.0,1
1130,05_timestamp_manipulation,0xf3d9445d8d9d401b9b4b12a51981033f,/tmp/tmp2sfexr6s/05_timestamp_manipulation.sol,,adversarial_test,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,2,1,2,0,1,0,22,1,1,1.0,0,8,0.36363636363636365,0,0,0,0,3,1,0,0,1,3,2,0.0,0.0,3.0,3.7,False,moderate,,,7,5,0,4,0.7142857142857143,False,0,2,2,1,1,1,0.5,False,2,0,0.5,2,2,0,True,1,0,0.0,0
1131,06_unchecked_external_call,0x1e41bfec87c24bbfa4e1032aeacb5a8e,/tmp/tmpl46ne3hp/06_unchecked_external_call.sol,,adversarial_test,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,6,2,2,0,0,1,2,19,1,1,1.0,0,9,0.47368421052631576,2,0,0,0,4,3,0,1,0,4,2,0.0,0.0,11.0,16.775,False,moderate,,,6,4,0,3,0.6666666666666666,False,0,2,2,1,1,2,0.6666666666666666,False,2,0,0.5,2,0,2,False,2,2,1.0,2
1132,07_integer_overflow_old,0xe9f93e18b52e4119b5da1d86ffc888eb,/tmp/tmpzyykusaa/07_integer_overflow_old.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,2,1,1,0,1,0,19,1,1,1.0,0,8,0.42105263157894735,1,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,5,3,0,2,0.6,False,0,2,2,0,0,1,1.0,False,2,0,0.0,2,1,1,True,1,1,1.0,1
1133,08_safe_with_checks,0x74b74915f97348f695f36bc592423b22,/tmp/tmp95trweqt/08_safe_with_checks.sol,,adversarial_test,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,4,4,1,3,2,1,1,43,1,1,1.0,0,7,0.16279069767441862,1,0,0,0,4,1,0,0,1,4,3,0.0,0.0,4.0,4.7,True,moderate,,,16,12,0,7,0.75,False,1,4,4,3,1,1,0.25,False,4,0,0.75,4,3,1,True,1,1,1.0,1
1134,09_delegatecall_danger,0xcd84156477ce4e40ad46233145a78130,/tmp/tmpmygvid0z/09_delegatecall_danger.sol,,adversarial_test,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,5,2,1,1,0,1,1,18,1,1,1.0,0,7,0.3888888888888889,0,0,0,0,4,3,0,1,1,5,3,0.0,0.0,15.0,18.299999999999997,True,moderate,,,6,4,0,3,0.6666666666666666,False,0,2,2,1,1,1,0.5,False,2,0,0.5,2,1,2,False,1,3,2.0,2
1135,10_tx_origin_auth,0x5a28e894087b49d094a730cc5e7122be,/tmp/tmp3xou0l7h/10_tx_origin_auth.sol,,adversarial_test,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,2,3,1,1,0,1,0,19,1,1,1.0,0,7,0.3684210526315789,1,0,0,0,3,2,0,2,1,4,3,0.0,0.0,17.0,18.7,True,moderate,,,6,3,0,2,0.5,False,0,3,3,2,1,1,0.3333333333333333,False,3,0,0.6666666666666666,4,1,0,True,1,0,0.0,0
1136,11_hidden_reentrancy,0x9a45a7823153414882340fb4e1e52dec,/tmp/tmpow_abfbo/11_hidden_reentrancy.sol,,adversarial_test,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,2,1,1,1,1,0,26,1,1,1.0,0,9,0.34615384615384615,1,0,0,0,2,1,0,0,0,2,2,0.0,0.0,3.0,4.05,False,moderate,,,7,5,0,4,0.7142857142857143,False,0,2,2,2,1,1,0.3333333333333333,False,2,0,1.0,3,1,1,True,1,1,1.0,1
1137,12_false_positive_trap,0x5a1aa5ce878b4a36a9c7f0e018a1adb8,/tmp/tmpe06jafq8/12_false_positive_trap.sol,,adversarial_test,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,3,2,1,1,0,1,1,24,1,1,1.0,0,12,0.5,1,0,0,0,3,1,0,1,0,3,2,0.0,0.0,8.0,9.866666666666665,False,moderate,,,6,4,0,3,0.6666666666666666,False,0,2,2,1,1,1,0.5,False,2,0,0.5,2,1,1,True,1,1,1.0,1
1138,13_modern_defi_safe,0x4bcd7f6de30b46c8912eb82fc5ce3b88,/tmp/tmprc7p2w6c/13_modern_defi_safe.sol,,adversarial_test,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,4,1,2,1,5,1,38,1,1,2.0,0,8,0.21052631578947367,1,0,0,0,3,0,0,0,0,2,2,0.0,0.0,3.0,4.5,False,moderate,,,16,14,0,8,0.875,False,1,8,4,3,1,1,0.25,False,3,1,0.75,6,2,1,True,1,2,1.0,2
1140,15_gas_griefing,0x0f6dec113a63490d96b11fc0afdf4cd8,/tmp/tmpi71lm5ph/15_gas_griefing.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,2,2,1,0,4,0,22,1,1,2.5,0,9,0.4090909090909091,1,0,0,0,3,1,0,0,1,3,1,0.0,0.0,3.0,3.7,False,simple,,,10,9,1,6,0.9,False,0,5,2,0,0,2,1.0,False,2,0,0.0,2,1,1,True,1,1,1.0,1
1141,16_front_running_vulnerable,0x04690cee1adf4738bf4ae44e5e07460e,/tmp/tmp0elzc2j3/16_front_running_vulnerable.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,1,3,4,0,2,0,1,0,24,1,1,1.0,0,9,0.375,1,0,0,0,4,1,0,1,1,4,2,0.0,0.0,8.0,9.4,False,moderate,,,8,4,0,2,0.5,False,0,4,4,2,1,0,0.0,False,3,1,0.5,3,2,1,True,0,1,0.0,1
1142,17_logic_error,0x3d04045989354de884a3961068b99039,/tmp/tmpa23nv3wk/17_logic_error.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,2,3,0,2,0,3,0,25,1,1,1.6666666666666667,0,10,0.4,0,0,0,0,4,0,0,1,0,3,2,0.0,0.0,12.0,15.999999999999998,False,moderate,,,9,6,0,3,0.6666666666666666,False,3,5,3,0,0,0,0.0,False,3,0,0.0,3,2,0,True,0,2,0.0,2
1143,18_oracle_manipulation,0x5c71dbf322f14bd5ad609b9a157f5fdf,/tmp/tmp_87w6iw0/18_oracle_manipulation.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,3,2,3,0,1,0,30,2,1,1.0,0,8,0.26666666666666666,1,0,0,0,3,0,0,0,1,2,1,0.0,0.0,2.0,3.0,False,simple,,,10,7,0,5,0.7,False,0,3,3,1,1,2,0.6666666666666666,False,3,0,0.3333333333333333,3,3,2,True,1,2,2.0,2
1144,19_flash_loan_attack_vector,0x9426c7dd6a7f458691606756d0881062,/tmp/tmp31r3ju7a/19_flash_loan_attack_vector.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,3,1,2,0,3,0,28,1,1,1.6666666666666667,0,9,0.32142857142857145,1,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,13,10,0,4,0.7692307692307693,False,2,5,3,2,1,1,0.3333333333333333,False,3,0,0.6666666666666666,2,2,1,True,1,1,1.0,1
1145,20_upgradeable_safe,0xf0097c5134534d7c81744933def90368,/tmp/tmpfef_ed6l/20_upgradeable_safe.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0,1,5,3,0,2,1,3,0,36,1,1,1.6666666666666667,0,9,0.25,1,0,0,0,5,2,0,1,1,5,2,0.0,0.0,10.0,12.8,False,moderate,,,20,18,0,12,0.9,False,0,5,3,9,1,0,0.0,False,3,0,3.0,10,2,2,True,0,2,0.0,2
1147,22_empty_contract,0x6c49fb5c51234d34a7b7557b530dab12,/tmp/tmp0bvel70t/22_empty_contract.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,0,0,0,0,0,0,11,1,1,0.0,0,8,0.7272727272727273,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
1148,23_only_events,0x84773761636e45599fc9402fb675d52b,/tmp/tmp4c7tkgen/23_only_events.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,2,0,0,0,1,0,18,1,1,1.0,0,7,0.3888888888888889,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,4,2,0,1,0.5,False,0,2,2,0,0,0,0.0,False,2,0,0.0,2,0,0,False,0,2,0.0,2
1149,24_intentional_honeypot,0x2a2beab37ce14b08b32636fd1c30cdd3,/tmp/tmpb0yxy8pe/24_intentional_honeypot.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,4,1,1,0,1,0,27,1,1,1.0,0,10,0.37037037037037035,2,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,10,6,0,3,0.6,False,0,4,4,3,1,1,0.25,False,4,0,0.75,4,1,0,True,1,0,0.0,0
1150,25_gas_optimization_extreme,0x5a6a208ea591465284355d0812f642d2,/tmp/tmpalyymcfj/25_gas_optimization_extreme.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,6,2,0,2,0,1,0,28,1,1,1.0,0,9,0.32142857142857145,0,0,0,0,8,0,0,0,0,4,2,0.0,0.0,6.0,12.0,False,moderate,,,14,12,0,7,0.8571428571428571,False,0,2,2,4,1,0,0.0,False,2,0,2.0,4,2,0,False,0,2,0.0,1
1151,01_super_simple_safe,0xd560a9027f994ec88ccf1ef3e2352371,/tmp/tmph_gosa0f/01_super_simple_safe.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,2,0,1,0,1,0,16,1,1,1.0,0,6,0.375,0,0,0,0,3,0,0,0,0,2,1,0.0,0.0,3.0,4.5,False,simple,,,4,2,0,1,0.5,False,1,2,2,0,0,0,0.0,False,2,0,0.0,2,1,1,True,0,1,0.0,1
1152,02_obvious_reentrancy,0x73ec8bc25093463796fddb5de32dcabf,/tmp/tmpehdpz9ik/02_obvious_reentrancy.sol,,adversarial_test,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,3,2,1,1,0,1,1,22,1,1,1.0,0,9,0.4090909090909091,1,0,0,0,3,1,0,1,0,3,3,0.0,0.0,13.0,16.03333333333333,True,moderate,,,8,6,0,5,0.75,False,0,2,2,1,1,1,0.5,False,2,0,0.5,2,1,0,True,1,0,0.0,0
1153,03_complex_but_safe,0x79e4b12f32bc4eb68f2009c810f24b67,/tmp/tmpdqk92x1t/03_complex_but_safe.sol,,adversarial_test,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,9,6,1,3,2,1,0,67,1,1,1.0,0,7,0.1044776119402985,0,0,0,0,8,1,0,0,0,3,2,0.0,0.0,9.0,26.1,False,moderate,,,21,15,0,4,0.7142857142857143,False,3,6,6,4,1,1,0.2,False,6,0,0.6666666666666666,6,3,2,True,1,6,2.0,4
1154,04_simple_but_vulnerable,0x8b248ba12b2245b3ac4b21b62f4efca3,/tmp/tmpyltqfqcg/04_simple_but_vulnerable.sol,,adversarial_test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,4,1,1,0,1,0,23,1,1,1.0,0,8,0.34782608695652173,1,0,0,0,2,1,0,0,0,2,1,0.0,0.0,3.0,4.05,False,simple,,,8,4,0,2,0.5,False,0,4,4,2,1,1,0.3333333333333333,False,4,0,0.5,5,1,1,True,1,1,1.0,1
1155,05_timestamp_manipulation,0xc989f838c9064406a58bc876d8e3e8b1,/tmp/tmpnzj7g536/05_timestamp_manipulation.sol,,adversarial_test,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,2,1,2,0,1,0,22,1,1,1.0,0,8,0.36363636363636365,0,0,0,0,3,1,0,0,1,3,2,0.0,0.0,3.0,3.7,False,moderate,,,7,5,0,4,0.7142857142857143,False,0,2,2,1,1,1,0.5,False,2,0,0.5,2,2,0,True,1,0,0.0,0
