contract_id,contract_name,address,file_path,compiler_version,data_source,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,complexity_level,failure_reason,error_message,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs
Invalid solc compilation Error: Source ""data/token/ERC20/IERC20.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_token_ERC20GetterHelper.sol:4:1:
  |
4 | import {IERC20} from ""../../token/ERC20/IERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/token/ERC20/extensions/IERC20Metadata.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_token_ERC20GetterHelper.sol:5:1:
  |
5 | import {IERC20Metadata} from ""../../token/ERC20/extensions/IERC20Metadata.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3371,oz_mocks_governance_GovernorTimelockControlMock,,data/safe_contracts/openzeppelin_all/mocks_governance_GovernorTimelockControlMock.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""data/governance/Governor.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorTimelockControlMock.sol:5:1:
  |
5 | import {Governor} from ""../../governance/Governor.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/governance/extensions/GovernorTimelockControl.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorTimelockControlMock.sol:6:1:
  |
6 | import {GovernorTimelockControl} from ""../../governance/extensions/GovernorTimelockControl.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/governance/extensions/GovernorSettings.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorTimelockControlMock.sol:7:1:
  |
7 | import {GovernorSettings} from ""../../governance/extensions/GovernorSettings.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/governance/extensions/GovernorCountingSimple.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorTimelockControlMock.sol:8:1:
  |
8 | import {GovernorCountingSimple} from ""../../governance/extensions/GovernorCountingSimple.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/governance/extensions/GovernorVotesQuorumFraction.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorTimelockControlMock.sol:9:1:
  |
9 | import {GovernorVotesQuorumFraction} from ""../../governance/extensions/GovernorVotesQ",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3372,oz_access_manager_IAccessManager,,data/safe_contracts/openzeppelin_all/access_manager_IAccessManager.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,29,0,0,0,1,0,360,1,1,1.0,0,287,0.7972222222222223,1,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,moderate,1,,,0,0,0,0,0.0,False,0,0,29,0,0,0,0.0,False,29,0,0.0,29,0,0,False,0,53,0.0,27
3373,oz_token_ERC20_extensions_ERC20Permit,,data/safe_contracts/openzeppelin_all/token_ERC20_extensions_ERC20Permit.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""data/safe_contracts/openzeppelin_all/IERC20Permit.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/token_ERC20_extensions_ERC20Permit.sol:6:1:
  |
6 | import {IERC20Permit} from ""./IERC20Permit.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/safe_contracts/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/token_ERC20_extensions_ERC20Permit.sol:7:1:
  |
7 | import {ERC20} from ""../ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""utils/cryptography/ECDSA.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/token_ERC20_extensions_ERC20Permit.sol:8:1:
  |
8 | import {ECDSA} from ""../../../utils/cryptography/ECDSA.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""utils/cryptography/EIP712.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/token_ERC20_extensions_ERC20Permit.sol:9:1:
  |
9 | import {EIP712} from ""../../../utils/cryptography/EIP712.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""utils/Nonces.sol"" not found: File not found. Searched the following locations: """".
  --> data/safe_contracts/openzeppelin_all/token_ERC20_extensions_ERC20Permit.sol:10:1:
   |
10 | import {Nonces} from ""../../../utils/Nonces.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3374,oz_proxy_Clones,,data/safe_contracts/openzeppelin_all/proxy_Clones.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""data/safe_contracts/utils/Create2.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/proxy_Clones.sol:6:1:
  |
6 | import {Create2} from ""../utils/Create2.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/safe_contracts/utils/Errors.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/proxy_Clones.sol:7:1:
  |
7 | import {Errors} from ""../utils/Errors.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3375,oz_mocks_governance_GovernorProposalGuardianMock,,data/safe_contracts/openzeppelin_all/mocks_governance_GovernorProposalGuardianMock.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""data/governance/Governor.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorProposalGuardianMock.sol:5:1:
  |
5 | import {Governor} from ""../../governance/Governor.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/governance/extensions/GovernorSettings.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorProposalGuardianMock.sol:6:1:
  |
6 | import {GovernorSettings} from ""../../governance/extensions/GovernorSettings.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/governance/extensions/GovernorCountingSimple.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorProposalGuardianMock.sol:7:1:
  |
7 | import {GovernorCountingSimple} from ""../../governance/extensions/GovernorCountingSimple.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/governance/extensions/GovernorVotesQuorumFraction.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorProposalGuardianMock.sol:8:1:
  |
8 | import {GovernorVotesQuorumFraction} from ""../../governance/extensions/GovernorVotesQuorumFraction.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/governance/extensions/GovernorProposalGuardian.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorProposalGuardianMock.sol:9:1:
  |
9 | import {GovernorProposalGuardian} from ""../../governance/extens",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3376,oz_mocks_governance_GovernorSequentialProposalIdMock,,data/safe_contracts/openzeppelin_all/mocks_governance_GovernorSequentialProposalIdMock.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""data/governance/Governor.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorSequentialProposalIdMock.sol:5:1:
  |
5 | import {Governor} from ""../../governance/Governor.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/governance/extensions/GovernorSettings.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorSequentialProposalIdMock.sol:6:1:
  |
6 | import {GovernorSettings} from ""../../governance/extensions/GovernorSettings.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/governance/extensions/GovernorCountingSimple.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorSequentialProposalIdMock.sol:7:1:
  |
7 | import {GovernorCountingSimple} from ""../../governance/extensions/GovernorCountingSimple.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/governance/extensions/GovernorVotesQuorumFraction.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorSequentialProposalIdMock.sol:8:1:
  |
8 | import {GovernorVotesQuorumFraction} from ""../../governance/extensions/GovernorVotesQuorumFraction.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/governance/extensions/GovernorSequentialProposalId.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_governance_GovernorSequentialProposalIdMock.sol:9:1:
  |
9 | import {GovernorSequentialProposalId} f",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3377,oz_governance_TimelockController,,data/safe_contracts/openzeppelin_all/governance_TimelockController.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""data/safe_contracts/access/AccessControl.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/governance_TimelockController.sol:6:1:
  |
6 | import {AccessControl} from ""../access/AccessControl.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/safe_contracts/token/ERC721/utils/ERC721Holder.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/governance_TimelockController.sol:7:1:
  |
7 | import {ERC721Holder} from ""../token/ERC721/utils/ERC721Holder.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/safe_contracts/token/ERC1155/utils/ERC1155Holder.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/governance_TimelockController.sol:8:1:
  |
8 | import {ERC1155Holder} from ""../token/ERC1155/utils/ERC1155Holder.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/safe_contracts/utils/Address.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/governance_TimelockController.sol:9:1:
  |
9 | import {Address} from ""../utils/Address.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3378,oz_mocks_MulticallHelper,,data/safe_contracts/openzeppelin_all/mocks_MulticallHelper.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""data/safe_contracts/openzeppelin_all/token/ERC20MulticallMock.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_MulticallHelper.sol:5:1:
  |
5 | import {ERC20MulticallMock} from ""./token/ERC20MulticallMock.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3379,oz_proxy_ERC1967_ERC1967Proxy,,data/safe_contracts/openzeppelin_all/proxy_ERC1967_ERC1967Proxy.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""data/safe_contracts/Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/proxy_ERC1967_ERC1967Proxy.sol:6:1:
  |
6 | import {Proxy} from ""../Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/safe_contracts/openzeppelin_all/ERC1967Utils.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/proxy_ERC1967_ERC1967Proxy.sol:7:1:
  |
7 | import {ERC1967Utils} from ""./ERC1967Utils.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3380,oz_proxy_utils_UUPSUpgradeable,,data/safe_contracts/openzeppelin_all/proxy_utils_UUPSUpgradeable.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""data/interfaces/draft-IERC1822.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/proxy_utils_UUPSUpgradeable.sol:6:1:
  |
6 | import {IERC1822Proxiable} from ""../../interfaces/draft-IERC1822.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/safe_contracts/ERC1967/ERC1967Utils.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/proxy_utils_UUPSUpgradeable.sol:7:1:
  |
7 | import {ERC1967Utils} from ""../ERC1967/ERC1967Utils.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3381,oz_mocks_token_ERC20NoReturnMock,,data/safe_contracts/openzeppelin_all/mocks_token_ERC20NoReturnMock.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""data/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_token_ERC20NoReturnMock.sol:5:1:
  |
5 | import {ERC20} from ""../../token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3382,oz_utils_LowLevelCall,,data/safe_contracts/openzeppelin_all/utils_LowLevelCall.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,24,12,0,0,0,1,0,114,1,1,1.0,0,31,0.2719298245614035,0,0,0,0,12,12,0,0,0,3,2,0.0,0.0,24.0,163.2,True,moderate,1,,,56,44,0,6,0.7857142857142857,False,2,12,12,31,0,0,0.0,True,0,12,2.5833333333333335,9,0,0,False,0,19,0.0,9
3383,oz_interfaces_IERC777Recipient,,data/safe_contracts/openzeppelin_all/interfaces_IERC777Recipient.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,1,0,0,0,1,0,33,1,1,1.0,0,22,0.6666666666666666,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,,,0,0,0,0,0.0,False,0,0,1,0,0,0,0.0,False,1,0,0.0,1,0,0,False,0,6,0.0,1
3384,oz_mocks_token_ERC20VotesLegacyMock,,data/safe_contracts/openzeppelin_all/mocks_token_ERC20VotesLegacyMock.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""data/token/ERC20/extensions/ERC20Permit.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_token_ERC20VotesLegacyMock.sol:5:1:
  |
5 | import {ERC20Permit} from ""../../token/ERC20/extensions/ERC20Permit.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/utils/math/Math.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_token_ERC20VotesLegacyMock.sol:6:1:
  |
6 | import {Math} from ""../../utils/math/Math.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/governance/utils/IVotes.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_token_ERC20VotesLegacyMock.sol:7:1:
  |
7 | import {IVotes} from ""../../governance/utils/IVotes.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/utils/math/SafeCast.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_token_ERC20VotesLegacyMock.sol:8:1:
  |
8 | import {SafeCast} from ""../../utils/math/SafeCast.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""data/utils/cryptography/ECDSA.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_token_ERC20VotesLegacyMock.sol:9:1:
  |
9 | import {ECDSA} from ""../../utils/cryptography/ECDSA.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3385,oz_mocks_docs_account_MyFactoryAccount,,data/safe_contracts/openzeppelin_all/mocks_docs_account_MyFactoryAccount.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""proxy/Clones.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_docs_account_MyFactoryAccount.sol:6:1:
  |
6 | import {Clones} from ""../../../proxy/Clones.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""utils/Address.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/mocks_docs_account_MyFactoryAccount.sol:7:1:
  |
7 | import {Address} from ""../../../utils/Address.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3386,oz_utils_ShortStrings,,data/safe_contracts/openzeppelin_all/utils_ShortStrings.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""data/safe_contracts/openzeppelin_all/StorageSlot.sol"" not found: File not found. Searched the following locations: """".
 --> data/safe_contracts/openzeppelin_all/utils_ShortStrings.sol:6:1:
  |
6 | import {StorageSlot} from ""./StorageSlot.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
3387,oz_mocks_token_ERC721ReceiverMock,,data/safe_contracts/openzeppelin_all/mocks_token_ERC721ReceiverMock.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""data/token/ERC721/IERC721Receiver.sol"" not found: File not found. Searched the following locations: """".
