contract_name,file_path,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,analysis_error
NexoToken,blockchain/contracts/collected/NexoToken_0xb62132e3.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/NexoToken_0xb62132e3.sol:1:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.23;
^---------------------^
blockchain/contracts/collected/NexoToken_0xb62132e3.sol:187:2: Error: Functions are not allowed to have the same name as the contract. If you intend this to be a constructor, use ""constructor(...) { ... }"" to define it.
	function Token() public {
 ^ (Relevant source part starts here and spans across multiple lines).
blockchain/contracts/collected/NexoToken_0xb62132e3.sol:319:2: Error: Functions are not allowed to have the same name as the contract. If you intend this to be a constructor, use ""constructor(...) { ... }"" to define it.
	function NexoToken() public {
 ^ (Relevant source part starts here and spans across multiple lines).
blockchain/contracts/collected/NexoToken_0xb62132e3.sol:187:2: Warning: This declaration shadows an existing declaration.
	function Token() public {
 ^ (Relevant source part starts here and spans across multiple lines).
blockchain/contracts/collected/NexoToken_0xb62132e3.sol:182:1: The shadowed declaration is here:
contract Token is StandardToken {
^ (Relevant source part starts here and spans across multiple lines).

blockchain/contracts/collected/NexoToken_0xb62132e3.sol:319:2: Warning: This declaration shadows an existing declaration.
	function NexoToken() public {
 ^ (Relevant source part starts here and spans across multiple lines).
blockchain/contracts/collected/NexoToken_0xb62132e3.sol:230:1: The shadowed declaration is here:
contract NexoToken is Token {
^ (Relevant source part starts here and spans across multiple lines).

"
GPv2Settlement,blockchain/contracts/collected/GPv2Settlement_0x9008D19f.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/GPv2Settlement_0x9008D19f.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
ENSRegistryWithFallback,blockchain/contracts/collected/ENSRegistryWithFallback_0x00000000.sol,False,False,False,False,0,0,0,59,5,5,2,0,0,
NonfungiblePositionManager,blockchain/contracts/collected/NonfungiblePositionManager_0xC36442b4.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/NonfungiblePositionManager_0xC36442b4.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
FiatTokenProxy,blockchain/contracts/collected/FiatTokenProxy_0xa0b86991.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/FiatTokenProxy_0xa0b86991.sol:1:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.4.24;
^----------------------^
blockchain/contracts/collected/FiatTokenProxy_0xa0b86991.sol:319:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.4.24;
^----------------------^
blockchain/contracts/collected/FiatTokenProxy_0xa0b86991.sol:260:56: Error: Data location must be ""calldata"" for parameter in external function, but none was given.
  function upgradeToAndCall(address newImplementation, bytes data) payable external ifAdmin {
                                                       ^--------^
"
Comp,blockchain/contracts/collected/Comp_0xc00e94cb.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/Comp_0xc00e94cb.sol:1:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.16;
^----------------------^
blockchain/contracts/collected/Comp_0xc00e94cb.sol:2:1: Warning: Experimental features are turned on. Do not use experimental features on live deployments.
pragma experimental ABIEncoderV2;
^-------------------------------^
blockchain/contracts/collected/Comp_0xc00e94cb.sol:298:31: Error: Function not found.
        assembly { chainId := chainid() }
                              ^-----^
blockchain/contracts/collected/Comp_0xc00e94cb.sol:298:20: Error: Variable count does not match number of values (1 vs. 0)
        assembly { chainId := chainid() }
                   ^------------------^
"
StarkNetToken,blockchain/contracts/collected/StarkNetToken_0xCa14007E.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/StarkNetToken_0xCa14007E.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
VEN,blockchain/contracts/collected/VEN_0xd850942e.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/VEN_0xd850942e.sol:26:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function mul(uint256 a, uint256 b) internal constant returns (uint256) {
                                              ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:32:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function div(uint256 a, uint256 b) internal constant returns (uint256) {
                                              ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:39:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function sub(uint256 a, uint256 b) internal constant returns (uint256) {
                                              ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:44:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function add(uint256 a, uint256 b) internal constant returns (uint256) {
                                              ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:50:42: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function toUINT112(uint256 a) internal constant returns(uint112) {
                                         ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:55:42: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function toUINT120(uint256 a) internal constant returns(uint120) {
                                         ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:60:42: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function toUINT128(uint256 a) internal constant returns(uint128) {
                                         ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:82:28: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function totalSupply() constant returns (uint256 supply);
                           ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:86:40: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function balanceOf(address _owner) constant returns (uint256 balance);
                                       ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:110:58: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function allowance(address _owner, address _spender) constant returns (uint256 remaining);
                                                         ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:161:28: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function totalSupply() constant returns (uint256 supply){
                           ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:171:25: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function isSealed() constant returns (bool) {
                        ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:175:50: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function lastMintedTimestamp(address _owner) constant returns(uint32) {
                                                 ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:197:40: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function balanceOf(address _owner) constant returns (uint256 balance) {
                                       ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:286:58: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
                                                         ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:397:29: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function exchangeRate() constant returns (uint256){
                            ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:408:26: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function blockTime() constant returns (uint32) {
                         ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:414:22: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function stage() constant returns (Stage) { 
                     ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:448:40: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function isContract(address _addr) constant internal returns(bool) {
                                       ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:506:29: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function officialSold() constant returns (uint256) {
                            ^------^
blockchain/contracts/collected/VEN_0xd850942e.sol:511:29: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function channelsSold() constant returns (uint256) {
                            ^------^
"
TransparentUpgradeableProxy,blockchain/contracts/collected/TransparentUpgradeableProxy_0x3c3a81e8.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/TransparentUpgradeableProxy_0x3c3a81e8.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
YFI,blockchain/contracts/collected/YFI_0x0bc529c0.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/YFI_0x0bc529c0.sol:1:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.16;
^----------------------^
blockchain/contracts/collected/YFI_0x0bc529c0.sol:156:32: Warning: The ""extcodehash"" instruction is not supported by the VM version ""byzantium"" you are currently compiling for. It will be interpreted as an invalid instruction on this VM.
        assembly { codehash := extcodehash(account) }
                               ^------------------^
"
CardMigration,blockchain/contracts/collected/CardMigration_0x6EbeAf8e.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/CardMigration_0x6EbeAf8e.sol:1:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
blockchain/contracts/collected/CardMigration_0x6EbeAf8e.sol:57:9: Error: Data location must be ""memory"" for parameter in function, but none was given.
        bytes _data
        ^---------^
"
WyvernExchangeWithBulkCancellations,blockchain/contracts/collected/WyvernExchangeWithBulkCancellations_0x7f268357.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/WyvernExchangeWithBulkCancellations_0x7f268357.sol:462:15: Error: Expected identifier but got 'calldata'
        bytes calldata;
              ^------^
"
LockProxy,blockchain/contracts/collected/LockProxy_0x250e7698.sol,False,False,False,False,0,0,0,33,16,5,3,0,0,
ZEROBASE,blockchain/contracts/collected/ZEROBASE_0xfab99fcf.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/ZEROBASE_0xfab99fcf.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
SushiToken,blockchain/contracts/collected/SushiToken_0x6b359506.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/SushiToken_0x6b359506.sol:17:1: Error: Expected pragma, import directive or contract/interface/library definition.
abstract contract Context {
^------^
"
InitializableImmutableAdminUpgradeabilityProxy,blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0x7D2768dE.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0x7D2768dE.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
ZeroEx,blockchain/contracts/collected/ZeroEx_0xdef1c0de.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/ZeroEx_0xdef1c0de.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
Brickken,blockchain/contracts/collected/Brickken_0x0A638F07.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/Brickken_0x0A638F07.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
RailToken,blockchain/contracts/collected/RailToken_0xe76c6c83.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/RailToken_0xe76c6c83.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
FiatTokenProxy,blockchain/contracts/collected/FiatTokenProxy_0xBe989514.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/FiatTokenProxy_0xBe989514.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
EtherFiGovernanceToken,blockchain/contracts/collected/EtherFiGovernanceToken_0xfe0c3006.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/EtherFiGovernanceToken_0xfe0c3006.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
AdminUpgradeabilityProxy,blockchain/contracts/collected/AdminUpgradeabilityProxy_0x45804880.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/AdminUpgradeabilityProxy_0x45804880.sol:3:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
blockchain/contracts/collected/AdminUpgradeabilityProxy_0x45804880.sol:73:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
blockchain/contracts/collected/AdminUpgradeabilityProxy_0x45804880.sol:105:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
blockchain/contracts/collected/AdminUpgradeabilityProxy_0x45804880.sol:176:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
blockchain/contracts/collected/AdminUpgradeabilityProxy_0x45804880.sol:270:58: Error: Data location must be ""calldata"" for parameter in external function, but none was given.
    function upgradeToAndCall(address newImplementation, bytes data) payable external ifAdmin {
                                                         ^--------^
"
BaseRegistrarImplementation,blockchain/contracts/collected/BaseRegistrarImplementation_0x57f1887a.sol,False,False,False,False,0,0,0,138,15,21,5,0,0,
EtherDelta,blockchain/contracts/collected/EtherDelta_0x8d12A197.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/EtherDelta_0x8d12A197.sol:28:26: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function totalSupply() constant returns (uint256 supply) {}
                         ^------^
blockchain/contracts/collected/EtherDelta_0x8d12A197.sol:32:38: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function balanceOf(address _owner) constant returns (uint256 balance) {}
                                     ^------^
blockchain/contracts/collected/EtherDelta_0x8d12A197.sol:56:56: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function allowance(address _owner, address _spender) constant returns (uint256 remaining) {}
                                                       ^------^
blockchain/contracts/collected/EtherDelta_0x8d12A197.sol:92:38: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function balanceOf(address _owner) constant returns (uint256 balance) {
                                     ^------^
blockchain/contracts/collected/EtherDelta_0x8d12A197.sol:102:56: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
                                                       ^------^
blockchain/contracts/collected/EtherDelta_0x8d12A197.sol:136:39: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function accountLevel(address user) constant returns(uint) {}
                                      ^------^
blockchain/contracts/collected/EtherDelta_0x8d12A197.sol:146:39: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function accountLevel(address user) constant returns(uint) {
                                      ^------^
blockchain/contracts/collected/EtherDelta_0x8d12A197.sol:242:51: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function balanceOf(address token, address user) constant returns (uint) {
                                                  ^------^
blockchain/contracts/collected/EtherDelta_0x8d12A197.sol:281:192: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
 ... 32 s, uint amount, address sender) constant returns(bool) {
                                        ^------^
blockchain/contracts/collected/EtherDelta_0x8d12A197.sol:289:169: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
 ... er, uint8 v, bytes32 r, bytes32 s) constant returns(uint) {
                                        ^------^
blockchain/contracts/collected/EtherDelta_0x8d12A197.sol:301:166: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
 ... er, uint8 v, bytes32 r, bytes32 s) constant returns(uint) {
                                        ^------^
"
BoredApeYachtClub,blockchain/contracts/collected/BoredApeYachtClub_0xBC4CA0Ed.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/BoredApeYachtClub_0xBC4CA0Ed.sol:17:1: Error: Expected pragma, import directive or contract/interface/library definition.
abstract contract Context {
^------^
"
T,blockchain/contracts/collected/T_0xcdf7028c.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/T_0xcdf7028c.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
TransparentUpgradeableProxy,blockchain/contracts/collected/TransparentUpgradeableProxy_0xbf3f63d8.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/TransparentUpgradeableProxy_0xbf3f63d8.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
TokenBridge,blockchain/contracts/collected/TokenBridge_0x3ee18B22.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/TokenBridge_0x3ee18B22.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
PENDLE,blockchain/contracts/collected/PENDLE_0x80850712.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/PENDLE_0x80850712.sol:1:1: Error: Expected pragma, import directive or contract/interface/library definition.
{""Address.sol"":{""content"":""// SPDX-L ...
^
"
UniswapV3Pool,blockchain/contracts/collected/UniswapV3Pool_0x8ad599c3.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/UniswapV3Pool_0x8ad599c3.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
Azuki,blockchain/contracts/collected/Azuki_0xED5AF388.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/Azuki_0xED5AF388.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
BecToken,blockchain/contracts/collected/BecToken_0xC5d105E6.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/BecToken_0xC5d105E6.sol:8:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function mul(uint256 a, uint256 b) internal constant returns (uint256) {
                                              ^------^
blockchain/contracts/collected/BecToken_0xC5d105E6.sol:14:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function div(uint256 a, uint256 b) internal constant returns (uint256) {
                                              ^------^
blockchain/contracts/collected/BecToken_0xC5d105E6.sol:21:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function sub(uint256 a, uint256 b) internal constant returns (uint256) {
                                              ^------^
blockchain/contracts/collected/BecToken_0xC5d105E6.sol:26:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function add(uint256 a, uint256 b) internal constant returns (uint256) {
                                              ^------^
blockchain/contracts/collected/BecToken_0xC5d105E6.sol:40:42: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function balanceOf(address who) public constant returns (uint256);
                                         ^------^
blockchain/contracts/collected/BecToken_0xC5d105E6.sol:75:45: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function balanceOf(address _owner) public constant returns (uint256 balance) {
                                            ^------^
blockchain/contracts/collected/BecToken_0xC5d105E6.sol:85:61: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function allowance(address owner, address spender) public constant returns (uint256);
                                                            ^------^
blockchain/contracts/collected/BecToken_0xC5d105E6.sol:144:63: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function allowance(address _owner, address _spender) public constant returns (uint256 remaining) {
                                                              ^------^
"
UniswapV2Pair,blockchain/contracts/collected/UniswapV2Pair_0xB4e16d01.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/UniswapV2Pair_0xB4e16d01.sol:84:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity =0.5.16;
^----------------------^
blockchain/contracts/collected/UniswapV2Pair_0xB4e16d01.sol:104:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity =0.5.16;
^----------------------^
blockchain/contracts/collected/UniswapV2Pair_0xB4e16d01.sol:200:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity =0.5.16;
^----------------------^
blockchain/contracts/collected/UniswapV2Pair_0xB4e16d01.sol:226:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity =0.5.16;
^----------------------^
blockchain/contracts/collected/UniswapV2Pair_0xB4e16d01.sol:297:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity =0.5.16;
^----------------------^
blockchain/contracts/collected/UniswapV2Pair_0xB4e16d01.sol:129:24: Error: Multiple matching identifiers. Resolving overloaded identifiers is not supported.
            chainId := chainid
                       ^-----^
"
ProxyERC20,blockchain/contracts/collected/ProxyERC20_0x5e74C903.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/ProxyERC20_0x5e74C903.sol:37:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.25;
^---------------------^
blockchain/contracts/collected/ProxyERC20_0x5e74C903.sol:151:20: Error: Data location must be ""calldata"" for parameter in external function, but none was given.
    function _emit(bytes callData, uint numTopics, bytes32 topic1, bytes32 topic2, bytes32 topic3, bytes32 topic4)
                   ^------------^
"
ERC677MultiBridgeToken,blockchain/contracts/collected/ERC677MultiBridgeToken_0x0Ae05509.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/ERC677MultiBridgeToken_0x0Ae05509.sol:1:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.5.10;
^---------------------^
"
RocketTokenRETH,blockchain/contracts/collected/RocketTokenRETH_0xae78736C.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/RocketTokenRETH_0xae78736C.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
DepositContract,blockchain/contracts/collected/DepositContract_0x00000000.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/DepositContract_0x00000000.sol:80:33: Error: Expected '{' but got reserved keyword 'override'
    function get_deposit_root() override external view returns (bytes32) {
                                ^------^
"
SwissBorgToken,blockchain/contracts/collected/SwissBorgToken_0x64d0f55c.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/SwissBorgToken_0x64d0f55c.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
Dai,blockchain/contracts/collected/Dai_0x6b175474.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/Dai_0x6b175474.sol:2:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity =0.5.12;
^----------------------^
blockchain/contracts/collected/Dai_0x6b175474.sol:40:27: Warning: The ""shr"" instruction is only available for Constantinople-compatible VMs. You are currently compiling for ""byzantium"", where it will be interpreted as an invalid instruction.
                 shl(224, shr(224, calldataload(0))), // msg.sig
                          ^-----------------------^
blockchain/contracts/collected/Dai_0x6b175474.sol:40:18: Warning: The ""shl"" instruction is only available for Constantinople-compatible VMs. You are currently compiling for ""byzantium"", where it will be interpreted as an invalid instruction.
                 shl(224, shr(224, calldataload(0))), // msg.sig
                 ^---------------------------------^
"
InitializableImmutableAdminUpgradeabilityProxy,blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0x7d2768dE.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0x7d2768dE.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
