contract_name,file_path,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,failure_reason,error_message
TralaToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TralaToken_0xd5e0eda0,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/TralaToken_0xd5e0eda0/TralaToken.sol:3:1:
  |
3 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
MaverickToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MaverickToken_0x7448c745,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""@layerzerolabs/solidity-examples/contracts/token/oft/OFT.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/MaverickToken_0x7448c745/MaverickToken.sol:4:1:
  |
4 | import {OFT} from ""@layerzerolabs/solidity-examples/contracts/token/oft/OFT.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
Spell,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Spell_0x090185f2.sol,False,False,True,False,0,0,11,2,1,5,0,1,0,,
NordToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/NordToken_0x6e9730ec,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/NordToken_0x6e9730ec/NordToken.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/IERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/NordToken_0x6e9730ec/NordToken.sol:6:1:
  |
6 | import ""@openzeppelin/contracts/token/ERC20/IERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/NordToken_0x6e9730ec/NordToken.sol:7:1:
  |
7 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/math/SafeMath.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/NordToken_0x6e9730ec/NordToken.sol:8:1:
  |
8 | import ""@openzeppelin/contracts/math/SafeMath.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/SafeERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/NordToken_0x6e9730ec/NordToken.sol:9:1:
  |
9 | import ""@openzeppelin/contracts/token/ERC20/SafeERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/NordToken_0x6e9730ec/ERC20Permit.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^"
OinToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/OinToken_0x9aeb50f5.sol,False,False,False,False,0,0,16,9,1,6,0,3,0,,
SDAO,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/SDAO_0xc20059e0,False,False,True,True,0,0,7,15,8,12,1,7,1,,
MintProxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MintProxy_0x149cac67,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/proxy/ERC1967/ERC1967Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/MintProxy_0x149cac67/MintProxy.sol:4:1:
  |
4 | import ""@openzeppelin/contracts/proxy/ERC1967/ERC1967Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/MintProxy_0x149cac67/libraries/ErrorCodes.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/MintProxy_0x149cac67/MintProxy.sol:5:1:
  |
5 | import ""./libraries/ErrorCodes.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
RepublicToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/RepublicToken_0x408e4187.sol,False,False,False,False,0,0,31,4,2,4,0,1,0,,
ERC1967Proxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ERC1967Proxy_0xf983da3c,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xf983da3c/ERC1967Proxy.sol:6:1:
  |
6 | import {Proxy} from ""../Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/beacon/IBeacon.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xf983da3c/ERC1967Utils.sol:6:1:
  |
6 | import {IBeacon} from ""../beacon/IBeacon.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/interfaces/IERC1967.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xf983da3c/ERC1967Utils.sol:7:1:
  |
7 | import {IERC1967} from ""../../interfaces/IERC1967.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/Address.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xf983da3c/ERC1967Utils.sol:8:1:
  |
8 | import {Address} from ""../../utils/Address.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/StorageSlot.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xf983da3c/ERC1967Utils.sol:9:1:
  |
9 | import {StorageSlot} from ""../../utils/StorageSlot.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
BarnBridgeToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/BarnBridgeToken_0x0391D202,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20Burnable.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/BarnBridgeToken_0x0391D202/BarnBridgeToken.sol:4:1:
  |
4 | import ""@openzeppelin/contracts/token/ERC20/ERC20Burnable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
Proxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Proxy_0x7712c342.sol,False,False,False,False,0,0,7,4,0,2,1,3,0,,
ERC1967Proxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ERC1967Proxy_0x79d46424,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x79d46424/ERC1967Proxy.sol:6:1:
  |
6 | import {Proxy} from ""../Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/beacon/IBeacon.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x79d46424/ERC1967Utils.sol:6:1:
  |
6 | import {IBeacon} from ""../beacon/IBeacon.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/Address.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x79d46424/ERC1967Utils.sol:7:1:
  |
7 | import {Address} from ""../../utils/Address.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/StorageSlot.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x79d46424/ERC1967Utils.sol:8:1:
  |
8 | import {StorageSlot} from ""../../utils/StorageSlot.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
LBR,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LBR_0xed1167b6,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/interfaces/Iconfigurator.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/LBR_0xed1167b6/LBR.sol:9:1:
  |
9 | import ""../interfaces/Iconfigurator.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@layerzerolabs/solidity-examples/contracts/token/oft/v2/OFTV2.sol"" not found: File not found. Searched the following locations: """".
  --> blockchain/contracts/collected/LBR_0xed1167b6/LBR.sol:10:1:
   |
10 | import ""@layerzerolabs/solidity-examples/contracts/token/oft/v2/OFTV2.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
Vyper,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Vyper_contract_0xB8BAa0e4.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Error: Expected pragma, import directive or contract/interface/library/struct/enum/constant/function/error definition.
 --> blockchain/contracts/collected/Vyper_contract_0xB8BAa0e4.sol:1:1:
  |
1 | # @version 0.2.4
  | ^

"
InitializableImmutableAdminUpgradeabilityProxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0xdf7ff54a,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/dependencies/openzeppelin/upgradeability/InitializableUpgradeabilityProxy.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0xdf7ff54a/InitializableImmutableAdminUpgradeabilityProxy.sol:5:1:
  |
5 | import '../../../dependencies/openzeppelin/upgradeability/InitializableUpgradeabilityProxy.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/dependencies/openzeppelin/upgradeability/BaseUpgradeabilityProxy.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0xdf7ff54a/BaseImmutableAdminUpgradeabilityProxy.sol:4:1:
  |
4 | import '../../../dependencies/openzeppelin/upgradeability/BaseUpgradeabilityProxy.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
TAPROOT,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TAPROOT_0x07b701ac.sol,False,False,False,False,0,0,20,19,10,6,0,1,0,,
TronToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TronToken_0xf230b790.sol,False,False,False,False,0,0,13,10,0,9,3,1,0,,
AnyswapV5ERC20,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AnyswapV5ERC20_0x9Fb9a339.sol,True,False,True,True,1,1,33,44,18,23,2,5,0,,
RailToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/RailToken_0xe76c6c83,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/RailToken_0xe76c6c83/Rail.sol:6:1:
  |
6 | import { Ownable } from  ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/RailToken_0xe76c6c83/Rail.sol:7:1:
  |
7 | import { ERC20 } from ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
ERC1967Proxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ERC1967Proxy_0x10dea674,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x10dea674/ERC1967Proxy.sol:6:1:
  |
6 | import ""../Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/beacon/IBeacon.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x10dea674/ERC1967Upgrade.sol:6:1:
  |
6 | import ""../beacon/IBeacon.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/interfaces/IERC1967.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x10dea674/ERC1967Upgrade.sol:7:1:
  |
7 | import ""../../interfaces/IERC1967.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/interfaces/draft-IERC1822.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x10dea674/ERC1967Upgrade.sol:8:1:
  |
8 | import ""../../interfaces/draft-IERC1822.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/Address.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x10dea674/ERC1967Upgrade.sol:9:1:
  |
9 | import ""../../utils/Address.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/StorageSlot.sol"" not found: File not found. Searched the following locations: """".
  --> blockchain/contracts/collected/ERC1967Proxy_0x10dea674/ERC1967Upgrade.sol:10:1:
   |
10 | import ""../../utils/StorageSlot.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
TokenProxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TokenProxy_0x630d9842.sol,False,False,False,True,6,0,45,2,0,0,0,1,0,,
StreamerInuToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/StreamerInuToken_0x8162b5bc,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@layerzerolabs/solidity-examples/contracts/token/oft/v2/OFTV2.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/StreamerInuToken_0x8162b5bc/StreamerInuToken.sol:4:1:
  |
4 | import {OFTV2} from ""@layerzerolabs/solidity-examples/contracts/token/oft/v2/OFTV2.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/utils/introspection/IERC165.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/StreamerInuToken_0x8162b5bc/StreamerInuToken.sol:5:1:
  |
5 | import {IERC165} from ""@openzeppelin/contracts/utils/introspection/IERC165.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/StreamerInuToken_0x8162b5bc/interfaces/IStreamerInuToken.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/StreamerInuToken_0x8162b5bc/StreamerInuToken.sol:6:1:
  |
6 | import {IStreamerInuToken} from ""./interfaces/IStreamerInuToken.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/StreamerInuToken_0x8162b5bc/interfaces/IStreamerInuVault.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/StreamerInuToken_0x8162b5bc/StreamerInuToken.sol:7:1:
  |
7 | import {IStreamerInuVault} from ""./interfaces/IStreamerInuVault.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
InitializedProxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/InitializedProxy_0xade6fdab,False,False,False,True,0,0,5,3,1,1,0,3,1,,
UNCX,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/UNCX_0xadb2437e,False,False,True,True,0,1,33,14,5,6,0,14,0,,
ERC1967Proxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ERC1967Proxy_0x77146784,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x77146784/ERC1967Proxy.sol:6:1:
  |
6 | import {Proxy} from ""../Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/beacon/IBeacon.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x77146784/ERC1967Utils.sol:6:1:
  |
6 | import {IBeacon} from ""../beacon/IBeacon.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/interfaces/IERC1967.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x77146784/ERC1967Utils.sol:7:1:
  |
7 | import {IERC1967} from ""../../interfaces/IERC1967.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/Address.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x77146784/ERC1967Utils.sol:8:1:
  |
8 | import {Address} from ""../../utils/Address.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/StorageSlot.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x77146784/ERC1967Utils.sol:9:1:
  |
9 | import {StorageSlot} from ""../../utils/StorageSlot.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
MANAToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MANAToken_0x0F5D2fB2.sol,False,False,False,False,0,0,24,3,0,3,0,1,0,,
OrionToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/OrionToken_0x0258f474,False,False,False,False,0,0,26,1,0,0,0,1,0,,
KiraToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/KiraToken_0x16980b3b.sol,False,False,False,True,0,0,30,11,1,7,0,4,0,,
GYEN,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/GYEN_0xc0851292.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,VERSION_MISMATCH,"Version mismatch: Invalid compilation: 
Invalid solc compilation /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/GYEN_0xc0851292.sol:345:1: Error: Source file requires different compiler version (current compiler is 0.5.17+commit.d19bba13.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.5.8;
^--------------------^
"
SFI,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/SFI_0xb753428a.sol,True,False,False,True,0,0,49,6,3,3,0,1,0,,
